"time","symbol","AD"
2021-03-31,"pdd",31510338.9508
2021-03-30,"pdd",33141162.1557
2021-03-29,"pdd",31882951.4294
2021-03-26,"pdd",33550029.322
2021-03-25,"pdd",29493694.7319
2021-03-24,"pdd",24572895.6279
2021-03-23,"pdd",36958958.9451
2021-03-22,"pdd",38587147.2946
2021-03-19,"pdd",43707972.376
2021-03-18,"pdd",39067600.2083
2021-03-17,"pdd",45489032.2482
2021-03-16,"pdd",33455055.783
2021-03-15,"pdd",39951802.1914
2021-03-12,"pdd",36366892.3089
2021-03-11,"pdd",33196894.9218
2021-03-10,"pdd",27316811.5307
2021-03-09,"pdd",36530761.021
2021-03-08,"pdd",28455335.9322
2021-03-05,"pdd",40225433.5657
2021-03-04,"pdd",35782309.5002
2021-03-03,"pdd",41029349.7335
2021-03-02,"pdd",46217117.8732
2021-03-01,"pdd",51213335.7921
2021-02-26,"pdd",45780736.5556
2021-02-25,"pdd",43965353.6716
2021-02-24,"pdd",49825593.9989
2021-02-23,"pdd",51412801.0898
2021-02-22,"pdd",44308962.2018
2021-02-19,"pdd",48392628.1035
2021-02-18,"pdd",51997427.8732
2021-02-17,"pdd",51843270.2166
2021-02-16,"pdd",53701154.8511
2021-02-12,"pdd",61385078.3771
2021-02-11,"pdd",63710164.4575
2021-02-10,"pdd",66748563.3891
2021-02-09,"pdd",65623420.7939
2021-02-08,"pdd",68108556.8793
2021-02-05,"pdd",73472144.5403
2021-02-04,"pdd",74347388.6488
2021-02-03,"pdd",77229035.2359
2021-02-02,"pdd",75012765.0044
2021-02-01,"pdd",73712180.2727
2021-01-29,"pdd",74233009.6628
2021-01-28,"pdd",78543144.1216
2021-01-27,"pdd",78868355.5211
2021-01-26,"pdd",83503357.8818
2021-01-25,"pdd",88114644.4656
2021-01-22,"pdd",99232772.028
2021-01-21,"pdd",96752765.6838
2021-01-20,"pdd",94120584.1155
2021-01-19,"pdd",99742324.6452
2021-01-15,"pdd",101924420.9538
2021-01-14,"pdd",102060653.8253
2021-01-13,"pdd",103818740.4857
2021-01-12,"pdd",106987592.3537
2021-01-11,"pdd",109069330.5833
2021-01-08,"pdd",103255533.7001
2021-01-07,"pdd",102897045.6513
2021-01-06,"pdd",103968664.9995
2021-01-05,"pdd",114376692.4211
2021-01-04,"pdd",98706154.5853
2020-12-31,"pdd",108446000.9846
2020-12-30,"pdd",109923772.2681
2020-12-29,"pdd",87346749.5239
2020-12-28,"pdd",68243740.5847
2020-12-24,"pdd",74675947.735
2020-12-23,"pdd",66691710.762
2020-12-22,"pdd",64980589.9178
2020-12-21,"pdd",70728514.9342
2020-12-18,"pdd",72424529.3597
2020-12-17,"pdd",74627144.9511
2020-12-16,"pdd",69716008.9034
2020-12-15,"pdd",66660392.2226
2020-12-14,"pdd",64214285.6657
2020-12-11,"pdd",67916679.2606
2020-12-10,"pdd",64382450.3045
2020-12-09,"pdd",60051605.4751
2020-12-08,"pdd",68853139.9754
2020-12-07,"pdd",65372391.8556
2020-12-04,"pdd",69913641.8556
2020-12-03,"pdd",71272679.9365
2020-12-02,"pdd",71924392.0668
2020-12-01,"pdd",63071707.4883
2020-11-30,"pdd",65091836.3498
2020-11-27,"pdd",57434460.2323
2020-11-25,"pdd",52998496.4414
2020-11-24,"pdd",55762093.8531
2020-11-23,"pdd",53569094.1184
2020-11-20,"pdd",63322568.7357
2020-11-19,"pdd",65561462.4908
2020-11-18,"pdd",61666967.2538
2020-11-17,"pdd",56686726.6105
2020-11-16,"pdd",64108430.4166
2020-11-13,"pdd",72904673.0781
2020-11-12,"pdd",60423911.024
2020-11-11,"pdd",51469056.0115
2020-11-10,"pdd",43173179.6078
2020-11-09,"pdd",38481459.4494
2020-11-06,"pdd",46124545.7482
2020-11-05,"pdd",44775173.2855
2020-11-04,"pdd",46268175.8722
2020-11-03,"pdd",35321307.5795
2020-11-02,"pdd",32008322.7627
2020-10-30,"pdd",31044282.3989
2020-10-29,"pdd",34724729.9131
2020-10-28,"pdd",35024615.1892
2020-10-27,"pdd",32836487.8313
2020-10-26,"pdd",30655611.4139
2020-10-23,"pdd",31058439.7734
2020-10-22,"pdd",30622149.0465
2020-10-21,"pdd",33670944.6034
2020-10-20,"pdd",37294475.8257
2020-10-19,"pdd",35198502.4923
2020-10-16,"pdd",36906218.8858
2020-10-15,"pdd",38604913.4515
2020-10-14,"pdd",35496155.2644
2020-10-13,"pdd",39019136.2644
2020-10-12,"pdd",35859506.0818
2020-10-09,"pdd",27335565.2296
2020-10-08,"pdd",14303604.6434
2020-10-07,"pdd",17452795.915
2020-10-06,"pdd",18290694.3464
2020-10-05,"pdd",18333373.5061
2020-10-02,"pdd",11803066.7395
2020-10-01,"pdd",17140538.3243
2020-09-30,"pdd",15221222.6721
2020-09-29,"pdd",15496616.2912
2020-09-28,"pdd",16265801.7122
2020-09-25,"pdd",13746565.9675
2020-09-24,"pdd",14872417.2348
2020-09-23,"pdd",10616725.005
2020-09-22,"pdd",14859458.5132
2020-09-21,"pdd",12879535.4429
2020-09-18,"pdd",6703774.0556
2020-09-17,"pdd",6187257.6889
2020-09-16,"pdd",3175499.4754
2020-09-15,"pdd",3175499.4754
2020-09-14,"pdd",5689828.249
2020-09-11,"pdd",5745446.8745
2020-09-10,"pdd",4732871.003
2020-09-09,"pdd",9189878.171
2020-09-08,"pdd",7491552.4483
2020-09-04,"pdd",6737725.3714
2020-09-03,"pdd",3814249.9958
2020-09-02,"pdd",8923649.0716
2020-09-01,"pdd",8363305.8545
2020-08-31,"pdd",9416290.7842
2020-08-28,"pdd",8027644.5227
2020-08-27,"pdd",10050274.4901
2020-08-26,"pdd",6733632.2297
2020-08-25,"pdd",-2828815.8677
2020-08-24,"pdd",-10716019.9245
2020-08-21,"pdd",-1722576.2615
2020-08-20,"pdd",27954706.0305
2020-08-19,"pdd",22510978.9386
2020-08-18,"pdd",13822605.4635
2020-08-17,"pdd",10696787.2412
2020-08-14,"pdd",8678871.5221
2020-08-13,"pdd",12079610.3794
2020-08-12,"pdd",13948865.5065
2020-08-11,"pdd",10657638.3279
2020-08-10,"pdd",15034179.2713
2020-08-07,"pdd",17393612.3925
2020-08-06,"pdd",22636830.1648
2020-08-05,"pdd",28391452.4904
2020-08-04,"pdd",25913814.0378
2020-08-03,"pdd",27915769.081
2020-07-31,"pdd",21375053.022
2020-07-30,"pdd",12106567.5274
2020-07-29,"pdd",10903246.1872
2020-07-28,"pdd",14514195.0782
2020-07-27,"pdd",16134512.3948
2020-07-24,"pdd",7963621.6226
2020-07-23,"pdd",5419595.5906
2020-07-22,"pdd",9513434.2507
2020-07-21,"pdd",12033600.6937
2020-07-20,"pdd",18460127.6013
2020-07-17,"pdd",12960919.2275
2020-07-16,"pdd",16741633.7356
2020-07-15,"pdd",14642148.8051
2020-07-14,"pdd",18679593.3682
2020-07-13,"pdd",6907901.6716
2020-07-10,"pdd",18738221.2092
2020-07-09,"pdd",21190963.1271
2020-07-08,"pdd",24506102.7189
2020-07-07,"pdd",19888229.0835
2020-07-06,"pdd",7721135.0835
2020-07-02,"pdd",28009546.2263
2020-07-01,"pdd",20564238.8374
2020-06-30,"pdd",15615351.5411
2020-06-29,"pdd",20916909.9904
2020-06-26,"pdd",16795693.2842
2020-06-25,"pdd",16266066.3644
2020-06-24,"pdd",14935505.2105
2020-06-23,"pdd",12908206.3684
2020-06-22,"pdd",17774617.2603
2020-06-19,"pdd",27905426.2339
2020-06-18,"pdd",21158641.0066
2020-06-17,"pdd",28559796.3426
2020-06-16,"pdd",23028456.5541
2020-06-15,"pdd",31762360.1012
2020-06-12,"pdd",23831953.5319
2020-06-11,"pdd",24099308.2442
2020-06-10,"pdd",29266924.553
2020-06-09,"pdd",26390331.5049
2020-06-08,"pdd",22314099.2083
2020-06-05,"pdd",25855561.6083
2020-06-04,"pdd",28234392.0218
2020-06-03,"pdd",30875332.9603
2020-06-02,"pdd",32683092.6939
2020-06-01,"pdd",37078513.2229
2020-05-29,"pdd",38820630.271
2020-05-28,"pdd",24453934.3811
2020-05-27,"pdd",26983411.9819
2020-05-26,"pdd",33876465.6521
2020-05-22,"pdd",42515027.7648
2020-05-21,"pdd",20215970.7912
2020-05-20,"pdd",13125457.4105
2020-05-19,"pdd",18894480.4067
2020-05-18,"pdd",27695618.1006
2020-05-15,"pdd",21853243.819
2020-05-14,"pdd",24649615.9099
2020-05-13,"pdd",18443799.6277
2020-05-12,"pdd",15647837.6914
2020-05-11,"pdd",17146898.7713
2020-05-08,"pdd",16499560.1528
2020-05-07,"pdd",10813203.8255
2020-05-06,"pdd",6879683.7455
2020-05-05,"pdd",9869247.9896
2020-05-04,"pdd",11278714.0418
2020-05-01,"pdd",10570181.7485
2020-04-30,"pdd",12913776.6659
2020-04-29,"pdd",14581209.5904
2020-04-28,"pdd",14219064.1471
2020-04-27,"pdd",20060553.4103
2020-04-24,"pdd",20449059.0927
2020-04-23,"pdd",22455654.6482
2020-04-22,"pdd",29661648.1651
2020-04-21,"pdd",34461462.3123
2020-04-20,"pdd",27052231.7787
2020-04-17,"pdd",16616902.489
2020-04-16,"pdd",15500752.8864
2020-04-15,"pdd",17207487.3405
2020-04-14,"pdd",12784792.7863
2020-04-13,"pdd",13876803.0068
2020-04-09,"pdd",14064690.4099
2020-04-08,"pdd",13739166.9069
2020-04-07,"pdd",13695163.3198
2020-04-06,"pdd",7145679.399
2020-04-03,"pdd",-678845.7936
2020-04-02,"pdd",-311809.8006
2020-04-01,"pdd",-5301046.947
2020-03-31,"pdd",-378326.9993
2020-03-30,"pdd",242406.3757
2020-03-27,"pdd",1328944.7018
2020-03-26,"pdd",3457397.4315
2020-03-25,"pdd",7565633.6349
2020-03-24,"pdd",7732107.7624
2020-03-23,"pdd",2235862.0544
2020-03-20,"pdd",139090.5472
2020-03-19,"pdd",5874793.9794
2020-03-18,"pdd",-962741.8436
2020-03-17,"pdd",-44524.2459
2020-03-16,"pdd",-2731043.8392
2020-03-13,"pdd",-4616850.2417
2020-03-12,"pdd",-4114683.5257
2020-03-11,"pdd",4369342.8743
2020-03-10,"pdd",18085678.0697
2020-03-09,"pdd",13192655.5697
2020-03-06,"pdd",10542502.4659
2020-03-05,"pdd",3721525.3518
2020-03-04,"pdd",6921140.017
2020-03-03,"pdd",4334933.3226
2020-03-02,"pdd",8580260.8902
2020-02-28,"pdd",338902.4307
2020-02-27,"pdd",-6678199.0605
2020-02-26,"pdd",-10961338.0295
2020-02-25,"pdd",-16693552.7317
2020-02-24,"pdd",-4266121.1641
2020-02-21,"pdd",4255122.7248
2020-02-20,"pdd",13619795.9199
2020-02-19,"pdd",17023635.6303
2020-02-18,"pdd",16126846.8924
2020-02-14,"pdd",18242996.6965
2020-02-13,"pdd",20166117.7106
2020-02-12,"pdd",16050675.1059
2020-02-11,"pdd",13474699.1059
2020-02-10,"pdd",7904973.5432
2020-02-07,"pdd",14113613.6861
2020-02-06,"pdd",21683281.3558
2020-02-05,"pdd",22884137.7387
2020-02-04,"pdd",25149869.0366
2020-02-03,"pdd",28496732.0755
2020-01-31,"pdd",23021875.7421
2020-01-30,"pdd",23001294.0266
2020-01-29,"pdd",16525036.2266
2020-01-28,"pdd",17719429.8266
2020-01-27,"pdd",18153805.5409
2020-01-24,"pdd",14405770.0965
2020-01-23,"pdd",16363724.6733
2020-01-22,"pdd",14073369.9622
2020-01-21,"pdd",17973273.6504
2020-01-17,"pdd",15210820.8726
2020-01-16,"pdd",18236406.4159
2020-01-15,"pdd",19258035.5079
2020-01-14,"pdd",17600732.8519
2020-01-13,"pdd",23870667.0294
2020-01-10,"pdd",22112835.2162
2020-01-09,"pdd",27219108.7162
2020-01-08,"pdd",32542069.7473
2020-01-07,"pdd",33480567.2893
2020-01-06,"pdd",30790352.2893
2020-01-03,"pdd",31429367.6964
2020-01-02,"pdd",30336006.0842
2021-08-13,"bidu",549326840.224
2021-08-12,"bidu",556280083.6261
2021-08-11,"bidu",553933117.6356
2021-08-10,"bidu",554094609.5001
2021-08-09,"bidu",555639152.5741
2021-08-06,"bidu",554350688.4438
2021-08-05,"bidu",555622858.0732
2021-08-04,"bidu",552503762.7041
2021-08-03,"bidu",555382141.7041
2021-08-02,"bidu",553851053.1654
2021-07-30,"bidu",553089157.6867
2021-07-29,"bidu",553922452.5022
2021-07-28,"bidu",553488291.2516
2021-07-27,"bidu",549285691.7007
2021-07-26,"bidu",547702127.4256
2021-07-23,"bidu",556895398.4982
2021-07-22,"bidu",551592421.6672
2021-07-21,"bidu",552514699.1383
2021-07-20,"bidu",551083387.4209
2021-07-19,"bidu",548731614.8636
2021-07-16,"bidu",546546891.4822
2021-07-15,"bidu",549806217.1729
2021-07-14,"bidu",547208058.4706
2021-07-13,"bidu",550409718.1789
2021-07-12,"bidu",551320220.4727
2021-07-09,"bidu",550078257.3531
2021-07-08,"bidu",546630342.1152
2021-07-07,"bidu",543940893.1088
2021-07-06,"bidu",548860340.2189
2021-07-02,"bidu",554875132.2777
2021-07-01,"bidu",557643296.907
2021-06-30,"bidu",558731579.9314
2021-06-29,"bidu",561668106.2501
2021-06-28,"bidu",558557553.3115
2021-06-25,"bidu",560370578.8292
2021-06-24,"bidu",554079684.3067
2021-06-23,"bidu",551247310.493
2021-06-22,"bidu",553751664.3431
2021-06-21,"bidu",551949797.8832
2021-06-18,"bidu",549121584.9939
2021-06-17,"bidu",544714219.0695
2021-06-16,"bidu",544045453.8099
2021-06-15,"bidu",542849201.2046
2021-06-14,"bidu",545635959.1597
2021-06-11,"bidu",544364330.4277
2021-06-10,"bidu",546088004.1957
2021-06-09,"bidu",543818270.3746
2021-06-08,"bidu",546061126.4424
2021-06-07,"bidu",546190423.103
2021-06-04,"bidu",549568305.103
2021-06-03,"bidu",546499005.103
2021-06-02,"bidu",549907575.6582
2021-06-01,"bidu",551813103.3287
2021-05-28,"bidu",551096521.032
2021-05-27,"bidu",549260967.3707
2021-05-26,"bidu",547600641.1749
2021-05-25,"bidu",547154634.432
2021-05-24,"bidu",549733768.2709
2021-05-21,"bidu",550028048.2029
2021-05-20,"bidu",553588168.3126
2021-05-19,"bidu",550459344.0969
2021-05-18,"bidu",546791258.1037
2021-05-17,"bidu",557455339.1182
2021-05-14,"bidu",556244198.0567
2021-05-13,"bidu",549671559.7613
2021-05-12,"bidu",554348729.5435
2021-05-11,"bidu",559423540.1717
2021-05-10,"bidu",551523754.2779
2021-05-07,"bidu",558340383.5796
2021-05-06,"bidu",562393066.0852
2021-05-05,"bidu",564835554.3799
2021-05-04,"bidu",569771180.6711
2021-05-03,"bidu",576643842.2415
2021-04-30,"bidu",581512994.1074
2021-04-29,"bidu",584321549.8385
2021-04-28,"bidu",588093415.4683
2021-04-27,"bidu",590848064.699
2021-04-26,"bidu",594874142.1423
2021-04-23,"bidu",595559064.6423
2021-04-22,"bidu",593614453.395
2021-04-21,"bidu",597093387.0676
2021-04-20,"bidu",592688761.3346
2021-04-19,"bidu",591941284.1511
2021-04-16,"bidu",597037085.1459
2021-04-15,"bidu",594656295.2142
2021-04-14,"bidu",600032025.2815
2021-04-13,"bidu",604632039.1574
2021-04-12,"bidu",596977577.121
2021-04-09,"bidu",599568842.5366
2021-04-08,"bidu",601835295.5938
2021-04-07,"bidu",598331084.8915
2021-04-06,"bidu",601708500.2072
2021-04-05,"bidu",597936167.48
2021-04-01,"bidu",591621383.6338
2021-03-31,"bidu",596199360.5876
2021-03-30,"bidu",597814245.0953
2021-03-29,"bidu",580798793.4292
2021-03-26,"bidu",586669033.6412
2021-03-25,"bidu",469921601.5501
2021-03-24,"bidu",487340297.7256
2021-03-23,"bidu",496772355.8163
2021-03-22,"bidu",485972285.2216
2021-03-19,"bidu",479359678.8892
2021-03-18,"bidu",483958586.8771
2021-03-17,"bidu",490004181.6457
2021-03-16,"bidu",480458634.8312
2021-03-15,"bidu",482719909.5539
2021-03-12,"bidu",482152720.4668
2021-03-11,"bidu",479153564.5532
2021-03-10,"bidu",468099709.9546
2021-03-09,"bidu",472423579.3225
2021-03-08,"bidu",461517332.3999
2021-03-05,"bidu",468416465.8202
2021-03-04,"bidu",460432965.4154
2021-03-03,"bidu",469528290.6566
2021-03-02,"bidu",478240916.7872
2021-03-01,"bidu",477256271.7224
2021-02-26,"bidu",480177852.7161
2021-02-25,"bidu",482132115.6541
2021-02-24,"bidu",488434735.9283
2021-02-23,"bidu",493417412.5328
2021-02-22,"bidu",478700963.0466
2021-02-19,"bidu",478962668.1536
2021-02-18,"bidu",466474719.3194
2021-02-17,"bidu",454086962.1221
2021-02-16,"bidu",459353200.4627
2021-02-12,"bidu",450481810.3163
2021-02-11,"bidu",448362334.124
2021-02-10,"bidu",445430807.8037
2021-02-09,"bidu",452764307.1754
2021-02-08,"bidu",449822210.2706
2021-02-05,"bidu",451111291.218
2021-02-04,"bidu",444487395.4638
2021-02-03,"bidu",444060338.2254
2021-02-02,"bidu",444776404.9622
2021-02-01,"bidu",440398824.742
2021-01-29,"bidu",437914893.6403
2021-01-28,"bidu",442025104.5713
2021-01-27,"bidu",435881080.224
2021-01-26,"bidu",438790817.2892
2021-01-25,"bidu",442724318.6069
2021-01-22,"bidu",440254913.4339
2021-01-21,"bidu",444385304.9142
2021-01-20,"bidu",451200264.5615
2021-01-19,"bidu",446931056.5494
2021-01-15,"bidu",451619713.8738
2021-01-14,"bidu",458758853.8347
2021-01-13,"bidu",459378845.2333
2021-01-12,"bidu",459378845.2333
2021-01-11,"bidu",449263802.0234
2021-01-08,"bidu",465614381.8546
2021-01-07,"bidu",444330455.9198
2021-01-06,"bidu",446649304.7625
2021-01-05,"bidu",454463017.104
2021-01-04,"bidu",457254793.5075
2020-12-31,"bidu",464221835.6515
2020-12-30,"bidu",471148003.3499
2020-12-29,"bidu",447906377.7987
2020-12-28,"bidu",449798423.1168
2020-12-24,"bidu",450954968.0019
2020-12-23,"bidu",450832127.672
2020-12-22,"bidu",447636483.6236
2020-12-21,"bidu",450072783.7926
2020-12-18,"bidu",454660839.5784
2020-12-17,"bidu",461846659.9802
2020-12-16,"bidu",460166627.6701
2020-12-15,"bidu",472266099.3802
2020-12-14,"bidu",455391953.1119
2020-12-11,"bidu",459991851.3445
2020-12-10,"bidu",458479309.2117
2020-12-09,"bidu",453928469.7279
2020-12-08,"bidu",454214609.2141
2020-12-07,"bidu",454856948.4942
2020-12-04,"bidu",454112406.404
2020-12-03,"bidu",456011316.054
2020-12-02,"bidu",454676621.8064
2020-12-01,"bidu",451374789.8725
2020-11-30,"bidu",450861403.7182
2020-11-27,"bidu",446213601.2011
2020-11-25,"bidu",443687131.7063
2020-11-24,"bidu",440899882.412
2020-11-23,"bidu",439462794.4666
2020-11-20,"bidu",443695264.9289
2020-11-19,"bidu",448885257.6954
2020-11-18,"bidu",450930220.3776
2020-11-17,"bidu",456494700.49
2020-11-16,"bidu",454973667.3914
2020-11-13,"bidu",456673213.9559
2020-11-12,"bidu",454448067.4225
2020-11-11,"bidu",456581319.9789
2020-11-10,"bidu",454645740.9934
2020-11-09,"bidu",454767653.5217
2020-11-06,"bidu",456625484.7811
2020-11-05,"bidu",456029987.4002
2020-11-04,"bidu",454759558.9811
2020-11-03,"bidu",454113248.4222
2020-11-02,"bidu",452622092.4323
2020-10-30,"bidu",454066999.6251
2020-10-29,"bidu",449576860.1885
2020-10-28,"bidu",447855299.2756
2020-10-27,"bidu",446601349.8992
2020-10-26,"bidu",443851954.798
2020-10-23,"bidu",443977397.2808
2020-10-22,"bidu",442394421.7697
2020-10-21,"bidu",442340030.1762
2020-10-20,"bidu",441010581.6185
2020-10-19,"bidu",441089766.2003
2020-10-16,"bidu",442806638.3019
2020-10-15,"bidu",445068184.2721
2020-10-14,"bidu",450566423.8139
2020-10-13,"bidu",445056196.8337
2020-10-12,"bidu",445478757.5401
2020-10-09,"bidu",446867647.7178
2020-10-08,"bidu",447548955.2929
2020-10-07,"bidu",448472451.6971
2020-10-06,"bidu",448071837.1582
2020-10-05,"bidu",448959362.3741
2020-10-02,"bidu",449743553.1365
2020-10-01,"bidu",450018559.4878
2020-09-30,"bidu",449919366.2471
2020-09-29,"bidu",449196261.1459
2020-09-28,"bidu",452847940.9597
2020-09-25,"bidu",449187520.9174
2020-09-24,"bidu",446326615.8326
2020-09-23,"bidu",443887669.7646
2020-09-22,"bidu",445947565.0874
2020-09-21,"bidu",445872644.1747
2020-09-18,"bidu",443344081.686
2020-09-17,"bidu",441206440.3964
2020-09-16,"bidu",439142260.5226
2020-09-15,"bidu",438845093.6721
2020-09-14,"bidu",436635770.2694
2020-09-11,"bidu",436635770.2694
2020-09-10,"bidu",436465854.2206
2020-09-09,"bidu",435140622.1609
2020-09-08,"bidu",435232248.6095
2020-09-04,"bidu",433432372.9513
2020-09-03,"bidu",430686790.8788
2020-09-02,"bidu",431512146.3373
2020-09-01,"bidu",433550377.9502
2020-08-31,"bidu",432006243.1354
2020-08-28,"bidu",435895000.2674
2020-08-27,"bidu",434077768.1572
2020-08-26,"bidu",433645485.7896
2020-08-25,"bidu",429403268.3149
2020-08-24,"bidu",425832241.4048
2020-08-21,"bidu",427317392.6241
2020-08-20,"bidu",427156895.8594
2020-08-19,"bidu",424938769.7122
2020-08-18,"bidu",424803877.2206
2020-08-17,"bidu",427205770.968
2020-08-14,"bidu",422136843.8664
2020-08-13,"bidu",424798073.155
2020-08-12,"bidu",427979207.6962
2020-08-11,"bidu",429818158.1838
2020-08-10,"bidu",431718916.9908
2020-08-07,"bidu",433191868.0464
2020-08-06,"bidu",430170445.4982
2020-08-05,"bidu",429002016.4582
2020-08-04,"bidu",429432240.8485
2020-08-03,"bidu",426018955.4005
2020-07-31,"bidu",425358488.2576
2020-07-30,"bidu",423851387.1602
2020-07-29,"bidu",424639830.5078
2020-07-28,"bidu",422061878.3258
2020-07-27,"bidu",421792711.2683
2020-07-24,"bidu",422851259.3575
2020-07-23,"bidu",420244039.2526
2020-07-22,"bidu",420151269.8557
2020-07-21,"bidu",419384209.9975
2020-07-20,"bidu",418722218.5644
2020-07-17,"bidu",417255145.3929
2020-07-16,"bidu",418064084.4954
2020-07-15,"bidu",415942505.5481
2020-07-14,"bidu",416630788.5989
2020-07-13,"bidu",414139603.6674
2020-07-10,"bidu",418582393.9587
2020-07-09,"bidu",416882139.9764
2020-07-08,"bidu",417372633.8343
2020-07-07,"bidu",415176642.9869
2020-07-06,"bidu",417967823.8481
2020-07-02,"bidu",412679805.7735
2020-07-01,"bidu",413405120.4673
2020-06-30,"bidu",412373362.1759
2020-06-29,"bidu",413417869.8682
2020-06-26,"bidu",412504515.5601
2020-06-25,"bidu",413983693.9512
2020-06-24,"bidu",411828465.5358
2020-06-23,"bidu",411435737.5556
2020-06-22,"bidu",411168610.9423
2020-06-19,"bidu",408641055.4295
2020-06-18,"bidu",410686565.8349
2020-06-17,"bidu",409037122.8223
2020-06-16,"bidu",410135741.9915
2020-06-15,"bidu",418201248.5046
2020-06-12,"bidu",415587575.5995
2020-06-11,"bidu",413061654.481
2020-06-10,"bidu",414908017.7797
2020-06-09,"bidu",415995171.4766
2020-06-08,"bidu",415382590.377
2020-06-05,"bidu",415299950.6861
2020-06-04,"bidu",412871365.7103
2020-06-03,"bidu",415983157.4188
2020-06-02,"bidu",412463034.0913
2020-06-01,"bidu",415370085.3691
2020-05-29,"bidu",414862344.8612
2020-05-28,"bidu",408474461.5996
2020-05-27,"bidu",408319108.706
2020-05-26,"bidu",406112098.8105
2020-05-22,"bidu",402627740.9234
2020-05-21,"bidu",408976182.7321
2020-05-20,"bidu",405246571.9919
2020-05-19,"bidu",410443779.1331
2020-05-18,"bidu",428095468.8816
2020-05-15,"bidu",419673398.1609
2020-05-14,"bidu",416578270.9557
2020-05-13,"bidu",413085893.8333
2020-05-12,"bidu",415025306.4523
2020-05-11,"bidu",418437017.3815
2020-05-08,"bidu",418036775.7746
2020-05-07,"bidu",417115969.2031
2020-05-06,"bidu",416057267.719
2020-05-05,"bidu",415181893.8826
2020-05-04,"bidu",417200534.5969
2020-05-01,"bidu",417248249.6532
2020-04-30,"bidu",417812619.3642
2020-04-29,"bidu",417517456.0077
2020-04-28,"bidu",412833985.6418
2020-04-27,"bidu",416675886.2982
2020-04-24,"bidu",416934165.7527
2020-04-23,"bidu",416824296.1438
2020-04-22,"bidu",418855816.6012
2020-04-21,"bidu",421090735.3734
2020-04-20,"bidu",419409686.5182
2020-04-17,"bidu",420828007.2759
2020-04-16,"bidu",417713768.3024
2020-04-15,"bidu",413858186.6774
2020-04-14,"bidu",411164690.0436
2020-04-13,"bidu",411998088.6013
2020-04-09,"bidu",413901159.0013
2020-04-08,"bidu",412221203.3137
2020-04-07,"bidu",408998308.9478
2020-04-06,"bidu",414340190.2128
2020-04-03,"bidu",411386679.2811
2020-04-02,"bidu",412434270.3447
2020-04-01,"bidu",411616077.1488
2020-03-31,"bidu",414785393.6262
2020-03-30,"bidu",416133061.5069
2020-03-27,"bidu",413561942.1786
